search_title,search_city,title,company,location,description,salary_min,salary_max,created,description_lower,skill_python,skill_sql,skill_excel,skill_power_bi,skill_tableau,skill_machine_learning,skill_r_programming,skill_aws,skill_azure,skill_statistics,skill_spark,skill_hadoop,skill_deep_learning,skill_data_visualization,skill_etl,skill_java
data analyst,kolkata,Data Analyst,Cognizant,"Kolkata, West Bengal",Job Summary We are seeking an experienced Lead Data Engineer with 8 to 12 years of expertise in Snowflake Machine Learning Python and SQL scripting. The role involves analyzing complex datasets deriving actionable insights and contributing to data-driven decision-making in a hybrid work model with day shifts. Responsibilities Analyze large and complex datasets to identify trends patterns and actionable insights that align with business objectives Develop and maintain scalable data pipelines usi…,,,2026-06-27T14:58:11Z,job summary we are seeking an experienced lead data engineer with 8 to 12 years of expertise in snowflake machine learning python and sql scripting. the role involves analyzing complex datasets deriving actionable insights and contributing to data-driven decision-making in a hybrid work model with day shifts. responsibilities analyze large and complex datasets to identify trends patterns and actionable insights that align with business objectives develop and maintain scalable data pipelines usi…,True,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False
data analyst,kolkata,Data Engineer,Tata Consultancy Services,"Kolkata, West Bengal","Dear Candidates, Greetings from TCS TCS is looking for Data Engineer Experience: 4-8 years Location: Kolkata JOB REQUIREMENT: 4 years of experience in Data Engineering or related roles Strong experience in designing and building scalable ETL/ELT pipelines Proficiency in Python, SQL and exposure to Java/Scala for data processing Hands-on experience with data integration from multiple sources (APIs, DBs, flat files) Experience with data warehousing and storage solutions (Snowflake, Redshift, BigQ…",,,2026-06-26T19:00:34Z,"dear candidates, greetings from tcs tcs is looking for data engineer experience: 4-8 years location: kolkata job requirement: 4 years of experience in data engineering or related roles strong experience in designing and building scalable etl/elt pipelines proficiency in python, sql and exposure to java/scala for data processing hands-on experience with data integration from multiple sources (apis, dbs, flat files) experience with data warehousing and storage solutions (snowflake, redshift, bigq…",True,True,False,False,False,False,False,False,False,False,False,False,False,False,True,True
data analyst,kolkata,Senior Data Engineer,Tredence Inc.,"Kolkata, West Bengal","About Tredence: Tredence focuses on last-mile delivery of powerful insights into profitable actions by uniting its strengths in business analytics, data science and software engineering. The largest companies across industries are engaging with us and deploying their prediction and optimization solutions at scale. Head quartered in the San Francisco Bay Area, we serve clients in the US, Canada, Europe, and South East Asia. We are seeking an experienced data scientist who apart from the required…",,,2026-06-18T15:54:41Z,"about tredence: tredence focuses on last-mile delivery of powerful insights into profitable actions by uniting its strengths in business analytics, data science and software engineering. the largest companies across industries are engaging with us and deploying their prediction and optimization solutions at scale. head quartered in the san francisco bay area, we serve clients in the us, canada, europe, and south east asia. we are seeking an experienced data scientist who apart from the required…",False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
data analyst,kolkata,Data Analyst - Customer Service Specialist,Juniper Networks,"Kolkata, West Bengal","Job description To achieve real outcomes, we know that experience is the most important requirement for networking teams and the people they serve. Delivering an experience-first, AI-Native Network pivots on the creativity and commitment of our people. It requires a consistent and committed practice, something we call the Juniper Way. What You'll Do The Data Analyst for Customer Experience Programs is responsible for evangelizing KCS (Knowledge Centered Service) methodology and maintaining the …",,,2026-04-29T06:54:44Z,"job description to achieve real outcomes, we know that experience is the most important requirement for networking teams and the people they serve. delivering an experience-first, ai-native network pivots on the creativity and commitment of our people. it requires a consistent and committed practice, something we call the juniper way. what you'll do the data analyst for customer experience programs is responsible for evangelizing kcs (knowledge centered service) methodology and maintaining the …",False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
data analyst,kolkata,API Functional Tester,Logic Planet,"Kolkata, West Bengal","Roles & Responsibilities: Design, execute, and manage API functional test cases using Postman Identify, isolate, and report defects and issues effectively Collaborate with developers, data analysts, and other stakeholders to ensure quality deliverables Document test results and communicate status with stakeholders Follow Agile methodologies and contribute actively in Agile ceremonies Use JIRA for defect tracking, test management, and reporting Work independently as an individual contributor whi…",,,2026-05-19T06:59:04Z,"roles & responsibilities: design, execute, and manage api functional test cases using postman identify, isolate, and report defects and issues effectively collaborate with developers, data analysts, and other stakeholders to ensure quality deliverables document test results and communicate status with stakeholders follow agile methodologies and contribute actively in agile ceremonies use jira for defect tracking, test management, and reporting work independently as an individual contributor whi…",False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
data analyst,kolkata,Data analytics Professional,Leading Client,"Kolkata, West Bengal","Job Description We are seeking a detail-oriented and technically skilled Data Analyst to support our data management, reporting, and analysis initiatives. The ideal candidate will possess strong expertise in data handling, reporting tools, scripting, and communication. This role requires a candidate from an English-medium background with excellent command over formal business communication. Operational : Develop and maintain dashboards and MIS reports using Advanced Excel, Google Sheets, and Lo…",,,2026-04-15T05:33:03Z,"job description we are seeking a detail-oriented and technically skilled data analyst to support our data management, reporting, and analysis initiatives. the ideal candidate will possess strong expertise in data handling, reporting tools, scripting, and communication. this role requires a candidate from an english-medium background with excellent command over formal business communication. operational : develop and maintain dashboards and mis reports using advanced excel, google sheets, and lo…",False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False
data analyst,kolkata,ETL Developer with SAS,Enlink Managed Services Pvt Ltd,"Kolkata, West Bengal","Senior ETL developer in SAS We are seeking a skilled and experienced ETL Developer with strong SAS expertise to join our growing Data Management team in Kolkata. The ideal candidate will be responsible for designing, developing, implementing, and maintaining ETL processes to extract, transform, and load data from various source systems into Banking data warehouse and other data repositories of BFSI. This role requires a strong understanding of Banking data warehousing concepts, ETL methodologie…",1500000.0,2500000.0,2025-03-21T06:26:25Z,"senior etl developer in sas we are seeking a skilled and experienced etl developer with strong sas expertise to join our growing data management team in kolkata. the ideal candidate will be responsible for designing, developing, implementing, and maintaining etl processes to extract, transform, and load data from various source systems into banking data warehouse and other data repositories of bfsi. this role requires a strong understanding of banking data warehousing concepts, etl methodologie…",False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False
data analyst,kolkata,Urgent opening of Data analytics for one of the electrical manufacturing company,RECEX,"Kolkata, West Bengal","Job Description: We are seeking a detail-oriented and technically skilled Data Analyst to support our data management, reporting, and analysis initiatives. The ideal candidate will possess strong expertise in data handling, reporting tools, scripting, and communication. This role requires a candidate from an English-medium background with excellent command over formal business communication. Operational:  Develop and maintain dashboards and MIS reports using Advanced Excel, Google Sheets, and …",,,2026-05-13T02:07:01Z,"job description: we are seeking a detail-oriented and technically skilled data analyst to support our data management, reporting, and analysis initiatives. the ideal candidate will possess strong expertise in data handling, reporting tools, scripting, and communication. this role requires a candidate from an english-medium background with excellent command over formal business communication. operational:  develop and maintain dashboards and mis reports using advanced excel, google sheets, and …",False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False
data analyst,kolkata,Data Engineer,Piako,"Kolkata, West Bengal","We are a rapidly expanding global technology partner, that is looking for a highly skilled Senior (Python) Data Engineer to join their exceptional Technology and Development team. The role is in Kolkata. If you are passionate about demonstrating your expertise and thrive on collaborating with a group of talented engineers, then this role was made for you At the heart of technology innovation, our client specializes in delivering cutting-edge solutions to clients across a wide array of sectors. …",1200000.0,2400000.0,2024-01-28T15:26:17Z,"we are a rapidly expanding global technology partner, that is looking for a highly skilled senior (python) data engineer to join their exceptional technology and development team. the role is in kolkata. if you are passionate about demonstrating your expertise and thrive on collaborating with a group of talented engineers, then this role was made for you at the heart of technology innovation, our client specializes in delivering cutting-edge solutions to clients across a wide array of sectors. …",True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
data analyst,kolkata,"AVP, Analytics – B2B Commercialization (L11)",Synchrony,"Kolkata, West Bengal","Role Title: AVP, Analytics – B2B Commercialization (L11) Company Overview Synchrony (NYSE: SYF) is a premier consumer financial services company delivering one of the industry’s most complete digitally enabled product suites. Our experience, expertise and scale encompass a broad spectrum of industries including digital, health and wellness, retail, telecommunications, home, auto, outdoors, pet and more. We have recently been ranked 2 among India’s Best Companies to Work for by Great Place to Wo…",,,2026-06-15T19:03:56Z,"role title: avp, analytics – b2b commercialization (l11) company overview synchrony (nyse: syf) is a premier consumer financial services company delivering one of the industry’s most complete digitally enabled product suites. our experience, expertise and scale encompass a broad spectrum of industries including digital, health and wellness, retail, telecommunications, home, auto, outdoors, pet and more. we have recently been ranked 2 among india’s best companies to work for by great place to wo…",False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
data analyst,kolkata,Oracle & PL SQL Developer,ParamInfo,"Kolkata, West Bengal","Job Title: Oracle & PL SQL developer Job Location: Pan India Job Role: We are seeking a skilled Oracle & PL SQL developer with hands-on experience in Informatica PowerCenter to join our data integration and backend development team. The ideal candidate will be responsible for developing, optimizing, and maintaining complex PL/SQL queries and data mappings using Informatica. Roles & Responsibilities: Must have a capability to gather requirements from Client Capable enough to own and manage the d…",,,2026-06-11T06:53:27Z,"job title: oracle & pl sql developer job location: pan india job role: we are seeking a skilled oracle & pl sql developer with hands-on experience in informatica powercenter to join our data integration and backend development team. the ideal candidate will be responsible for developing, optimizing, and maintaining complex pl/sql queries and data mappings using informatica. roles & responsibilities: must have a capability to gather requirements from client capable enough to own and manage the d…",False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False
data analyst,kolkata,Full Stack Engineer - MERN Stack,Unnati,"Kolkata, West Bengal","Do you wish to bring a sea of change for the indigenous and underprivileged tribes of our country? Then here is your chance. Read on. Our client is a CSR arm of one of the largest steel companies in the country. They are involved in the rehabilitation and development of an endangered tribe in Jharkhand and other tribal and underprivileged communities across the country, enhancing their livelihood and improving their education and health system. The organisation has seen significant progress thr…",0.0,700000.0,2022-03-01T04:54:07Z,"do you wish to bring a sea of change for the indigenous and underprivileged tribes of our country? then here is your chance. read on. our client is a csr arm of one of the largest steel companies in the country. they are involved in the rehabilitation and development of an endangered tribe in jharkhand and other tribal and underprivileged communities across the country, enhancing their livelihood and improving their education and health system. the organisation has seen significant progress thr…",False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
data analyst,kolkata,Director of Applied AI,NetCom Learning,"Kolkata, West Bengal","We are seeking a Director of Applied AI to lead our efforts in developing and implementing artificial intelligence (AI) solutions across our various business verticals. As the Director of Applied AI, you will be responsible for overseeing the development of cutting-edge AI applications, as well as building a team of AI professionals. You will work closely with other senior leaders to identify and prioritize opportunities for AI deployment, and to ensure that our AI initiatives align with our ov…",,,2026-05-02T07:01:42Z,"we are seeking a director of applied ai to lead our efforts in developing and implementing artificial intelligence (ai) solutions across our various business verticals. as the director of applied ai, you will be responsible for overseeing the development of cutting-edge ai applications, as well as building a team of ai professionals. you will work closely with other senior leaders to identify and prioritize opportunities for ai deployment, and to ensure that our ai initiatives align with our ov…",False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
data analyst,kolkata,Data QA Specialist,YipitData,"Kolkata, West Bengal","About Us: YipitData is the market-leading data and analytics firm. We analyze billions of data points every day to provide accurate, detailed insights across industries, including consumer brands, technology, software, and healthcare. Our insights team uses proprietary technology to identify, license, clean, and analyze the data that many of the worlds largest investment funds and corporations depend on. We raised $475M from The Carlyle Group at a valuation over $1B, further accelerating our gr…",,,2025-02-07T11:21:48Z,"about us: yipitdata is the market-leading data and analytics firm. we analyze billions of data points every day to provide accurate, detailed insights across industries, including consumer brands, technology, software, and healthcare. our insights team uses proprietary technology to identify, license, clean, and analyze the data that many of the worlds largest investment funds and corporations depend on. we raised $475m from the carlyle group at a valuation over $1b, further accelerating our gr…",False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
data analyst,kolkata,Senior Staff Data Engineer,Oportun,"Kolkata, West Bengal","Job Description: We are seeking a highly skilled and experienced Senior Staff Data Engineer to join our dynamic team The right candidate shall lead the development of our data infrastructure, from ingestion, ETL / ELT, aggregations, processing, quality checks, certifying data to regulatory standards, and making the data available for usage in analytics, data science, and CXO suite dashboards Your work enables us to deliver advanced and impactful solutions to our clients As the Senior Staff Data…",,,2026-05-01T06:55:52Z,"job description: we are seeking a highly skilled and experienced senior staff data engineer to join our dynamic team the right candidate shall lead the development of our data infrastructure, from ingestion, etl / elt, aggregations, processing, quality checks, certifying data to regulatory standards, and making the data available for usage in analytics, data science, and cxo suite dashboards your work enables us to deliver advanced and impactful solutions to our clients as the senior staff data…",False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False
data analyst,kolkata,Senior BI Engineer (Luxembourg),Amazon,"Kolkata, West Bengal","Are you passionate about data? Does the prospect of dealing with massive volumes of data excite you? Do you want to create the next-generation tools for intuitive data access for transportation operations? Amazon Transportation Services (ATS) is a the global middle-mile transportation organization within Amazon - as part of the transportation, we ship several millions of packages every year to customer on time with high customer excellence.Find out more about us in this video: https://www.youtu…",,,2022-06-01T21:29:10Z,"are you passionate about data? does the prospect of dealing with massive volumes of data excite you? do you want to create the next-generation tools for intuitive data access for transportation operations? amazon transportation services (ats) is a the global middle-mile transportation organization within amazon - as part of the transportation, we ship several millions of packages every year to customer on time with high customer excellence.find out more about us in this video: https://www.youtu…",False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False
data analyst,jaipur,Data Analyst,Mr n Mrs Pet,"Jaipur, Rajasthan","Requirements: Bachelor’s degree from university or college in computer science. Work experience as a data analyst or in a related field. Ability to work with stakeholders to assess potential risks. Ability to analyse existing tools and databases and provide software solution recommendations. Ability to translate business requirements into non-technical, lay terms. High-level experience in methodologies and processes for managing large-scale databases. Demonstrated experience in handling large d…",100000.0,300000.0,2022-07-22T06:48:32Z,"requirements: bachelor’s degree from university or college in computer science. work experience as a data analyst or in a related field. ability to work with stakeholders to assess potential risks. ability to analyse existing tools and databases and provide software solution recommendations. ability to translate business requirements into non-technical, lay terms. high-level experience in methodologies and processes for managing large-scale databases. demonstrated experience in handling large d…",False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
data analyst,jaipur,Senior Data Analyst,r3 Consultant,"Jaipur, Rajasthan","Job Description: Senior Data Analyst Position Overview: We are seeking a skilled and experienced Senior Data Analyst to join our dynamic team. This is a hands-on technical role requiring a minimum of 6 years of experience with SQL and shell scripting. The ideal candidate will work closely with global teams, focusing on innovation, data quality, and delivering user value through robust data analysis and reporting. Key Responsibilities: • Build, test, and deploy metrics, reports, and interactive …",15.0,25.0,2026-01-11T06:39:06Z,"job description: senior data analyst position overview: we are seeking a skilled and experienced senior data analyst to join our dynamic team. this is a hands-on technical role requiring a minimum of 6 years of experience with sql and shell scripting. the ideal candidate will work closely with global teams, focusing on innovation, data quality, and delivering user value through robust data analysis and reporting. key responsibilities: • build, test, and deploy metrics, reports, and interactive …",False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False
data analyst,jaipur,Senior Data Analyst - Business Insights,YourHRfolks,"Jaipur, Rajasthan","About Us Punchh is the leader in customer loyalty, offer management, and AI solutions for offline and omni-channel merchants including restaurants, convenience stores, and retailers. Punchh brings the power of online to physical brands by delivering omni-channel experiences and personalization across the entire customer journeyfrom acquisition through loyalty and growthto drive same store sales and customer lifetime value. Punchh uses best-in-class integrations to POS and other in-store systems…",650000.0,1600000.0,2021-05-26T12:51:52Z,"about us punchh is the leader in customer loyalty, offer management, and ai solutions for offline and omni-channel merchants including restaurants, convenience stores, and retailers. punchh brings the power of online to physical brands by delivering omni-channel experiences and personalization across the entire customer journeyfrom acquisition through loyalty and growthto drive same store sales and customer lifetime value. punchh uses best-in-class integrations to pos and other in-store systems…",False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
data analyst,jaipur,Data Engineer,Nexmec Automation,"Jaipur, Rajasthan","Job Description We are looking for a skilled and motivated Data Engineer to join our team. The candidate will be responsible for building, managing, and optimizing data pipelines and databases to support business operations and analytics. The ideal candidate should have strong technical knowledge, problem-solving skills, and experience working with large datasets. Responsibilities Design, build, and maintain scalable data pipelines Collect, process, and organize large volumes of data Develop an…",,,2026-06-05T14:54:57Z,"job description we are looking for a skilled and motivated data engineer to join our team. the candidate will be responsible for building, managing, and optimizing data pipelines and databases to support business operations and analytics. the ideal candidate should have strong technical knowledge, problem-solving skills, and experience working with large datasets. responsibilities design, build, and maintain scalable data pipelines collect, process, and organize large volumes of data develop an…",False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
data analyst,jaipur,PHP Developer,Charu Papers,"Jaipur, Rajasthan","Good knowledge of SQL and related databases, with a preference for those with MySQL experience. Excellent knowledge of the basic PHP 7 or web server exploits along with their solutions. Experience building or maintaining a CMS. Knowledge of MVC frameworks. A detailed understanding of database design and administration. Proficiency when it comes to code versioning tools. The ability to integrate a variety of data sources and databases into a single system. Proficiency when it comes to code versi…",500000.0,800000.0,2021-12-26T04:19:48Z,"good knowledge of sql and related databases, with a preference for those with mysql experience. excellent knowledge of the basic php 7 or web server exploits along with their solutions. experience building or maintaining a cms. knowledge of mvc frameworks. a detailed understanding of database design and administration. proficiency when it comes to code versioning tools. the ability to integrate a variety of data sources and databases into a single system. proficiency when it comes to code versi…",False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False
data analyst,jaipur,Power BI Developer,Resources Valley,"Jaipur, Rajasthan","Key Responsibilities: Design, develop, and maintain interactive dashboards and reports using Power BI and Looker. Write and optimize DAX queries to support complex business logic and calculations. Collaborate with data engineers, analysts, and business stakeholders to understand reporting needs and translate them into technical solutions. Ensure data accuracy, consistency, and performance across BI solutions. Perform data analysis and validation to support business initiatives. Automate and str…",600000.0,1600000.0,2025-08-27T05:48:43Z,"key responsibilities: design, develop, and maintain interactive dashboards and reports using power bi and looker. write and optimize dax queries to support complex business logic and calculations. collaborate with data engineers, analysts, and business stakeholders to understand reporting needs and translate them into technical solutions. ensure data accuracy, consistency, and performance across bi solutions. perform data analysis and validation to support business initiatives. automate and str…",False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False
data analyst,jaipur,TeleSales Executive,Not Specified,"Jaipur, Rajasthan","1 years of Telesales Experience in Bank, Insurance or health Industry · Experience developing a telesales & strong sales team · Strong analytical skills. Proven ability to review detailed data and create valuable analyst · Working knowledge of medium-large operations in bank, insurance or Medical Telesales · English minimum passive.",,,2024-05-10T07:38:31Z,"1 years of telesales experience in bank, insurance or health industry · experience developing a telesales & strong sales team · strong analytical skills. proven ability to review detailed data and create valuable analyst · working knowledge of medium-large operations in bank, insurance or medical telesales · english minimum passive.",False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
data analyst,jaipur,Fullstack Developer,Memorres Digital Pvt Ltd,"Jaipur, Rajasthan","Job brief We are looking for a Full Stack Developer to produce scalable software solutions. You’ll be part of a cross-functional team that’s responsible for the full software development life cycle, from conception to deployment. As a Full Stack Developer, you should be comfortable with both front-end and back-end coding languages, development frameworks, and third-party libraries. You should also be a team player with a knack for visual design and utility. If you’re also familiar with Agile me…",500000.0,800000.0,2021-11-14T04:22:10Z,"job brief we are looking for a full stack developer to produce scalable software solutions. you’ll be part of a cross-functional team that’s responsible for the full software development life cycle, from conception to deployment. as a full stack developer, you should be comfortable with both front-end and back-end coding languages, development frameworks, and third-party libraries. you should also be a team player with a knack for visual design and utility. if you’re also familiar with agile me…",False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
data analyst,jaipur,Nodejs API Developer,Celebal Technologies Pvt Ltd,"Jaipur, Rajasthan","Job Brief: We are looking for experience in API and Node.js to produce scalable software solutions. You will be part of a cross-functional team that is responsible for the full software development life cycle, from conception to deployment. You should be comfortable around both front-end and back-end coding languages, development frameworks and third-party libraries. You should also be a team player with a knack for visual design and utility. Responsibilities: · Work with development teams and …",300000.0,1800000.0,2023-06-20T17:01:50Z,"job brief: we are looking for experience in api and node.js to produce scalable software solutions. you will be part of a cross-functional team that is responsible for the full software development life cycle, from conception to deployment. you should be comfortable around both front-end and back-end coding languages, development frameworks and third-party libraries. you should also be a team player with a knack for visual design and utility. responsibilities: · work with development teams and …",False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
data analyst,jaipur,.NET Nodejs Developer,Celebal Technologies,"Jaipur, Rajasthan","Job Brief: We are looking for a C# .Net Developer with experience in API and Node.js to produce scalable software solutions. You will be part of a cross-functional team that is responsible for the full software development life cycle, from conception to deployment. You should be comfortable around both front-end and back-end coding languages, development frameworks and third-party libraries. You should also be a team player with a knack for visual design and utility. Responsibilities: • Work wi…",300000.0,1500000.0,2022-08-26T06:41:21Z,"job brief: we are looking for a c# .net developer with experience in api and node.js to produce scalable software solutions. you will be part of a cross-functional team that is responsible for the full software development life cycle, from conception to deployment. you should be comfortable around both front-end and back-end coding languages, development frameworks and third-party libraries. you should also be a team player with a knack for visual design and utility. responsibilities: • work wi…",False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
data analyst,jaipur,Full Stack Developer,Infomagine Softwares Pvt Ltd,"Jaipur, Rajasthan","Description We are looking for a Full Stack Developer to produce scalable software solutions. You’ll be part of a cross-functional team that’s responsible for the full software development life cycle, from conception to deployment. As a Full Stack Developer, you should be comfortable with both front-end and back-end coding languages, development frameworks and third-party libraries. You should also be a team player with a knack for visual design and utility. If you’re also familiar with Agile m…",300000.0,1000000.0,2022-10-11T07:23:35Z,"description we are looking for a full stack developer to produce scalable software solutions. you’ll be part of a cross-functional team that’s responsible for the full software development life cycle, from conception to deployment. as a full stack developer, you should be comfortable with both front-end and back-end coding languages, development frameworks and third-party libraries. you should also be a team player with a knack for visual design and utility. if you’re also familiar with agile m…",False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
data analyst,jaipur,Data QA Specialist,YipitData,"Jaipur, Rajasthan","About Us: YipitData is the market-leading data and analytics firm. We analyze billions of data points every day to provide accurate, detailed insights across industries, including consumer brands, technology, software, and healthcare. Our insights team uses proprietary technology to identify, license, clean, and analyze the data that many of the worlds largest investment funds and corporations depend on. We raised $475M from The Carlyle Group at a valuation over $1B, further accelerating our gr…",,,2025-02-07T11:21:48Z,"about us: yipitdata is the market-leading data and analytics firm. we analyze billions of data points every day to provide accurate, detailed insights across industries, including consumer brands, technology, software, and healthcare. our insights team uses proprietary technology to identify, license, clean, and analyze the data that many of the worlds largest investment funds and corporations depend on. we raised $475m from the carlyle group at a valuation over $1b, further accelerating our gr…",False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
data analyst,jaipur,Senior BI Engineer (Luxembourg),Amazon,"Jaipur, Rajasthan","Are you passionate about data? Does the prospect of dealing with massive volumes of data excite you? Do you want to create the next-generation tools for intuitive data access for transportation operations? Amazon Transportation Services (ATS) is a the global middle-mile transportation organization within Amazon - as part of the transportation, we ship several millions of packages every year to customer on time with high customer excellence.Find out more about us in this video: https://www.youtu…",,,2022-06-01T21:29:10Z,"are you passionate about data? does the prospect of dealing with massive volumes of data excite you? do you want to create the next-generation tools for intuitive data access for transportation operations? amazon transportation services (ats) is a the global middle-mile transportation organization within amazon - as part of the transportation, we ship several millions of packages every year to customer on time with high customer excellence.find out more about us in this video: https://www.youtu…",False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False
data analyst,jaipur,Senior Business Intelligence Engineer (Luxembourg),Amazon,"Jaipur, Rajasthan","Are you passionate about data? Does the prospect of dealing with massive volumes of data excite you? Do you want to create the next-generation tools for intuitive data access for transportation operations? Amazon Transportation Services (ATS) is a the global middle-mile transportation organization within Amazon - as part of the transportation, we ship several millions of packages every year to customer on time with high customer excellence. Find our more about us in this video: https://www.yout…",,,2022-06-01T21:29:11Z,"are you passionate about data? does the prospect of dealing with massive volumes of data excite you? do you want to create the next-generation tools for intuitive data access for transportation operations? amazon transportation services (ats) is a the global middle-mile transportation organization within amazon - as part of the transportation, we ship several millions of packages every year to customer on time with high customer excellence. find our more about us in this video: https://www.yout…",False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False
data analyst,jaipur,Business Intelligence Engineer (Luxembourg),Amazon,"Jaipur, Rajasthan","Are you passionate about leveraging data to deliver actionable insight that impacts daily business decisions for Amazon? Does the prospect of dealing with massive volume of data excite you? Amazon Fulfillment Technologies (AFT) powers the physical engine at the heart of Amazon Retail. AFT builds and operates software, hardware, and processes that run the global network of fulfillment centers that move many millions of units of inventory, employ hundreds of thousands of employees, and ensure tha…",,,2022-06-01T21:29:10Z,"are you passionate about leveraging data to deliver actionable insight that impacts daily business decisions for amazon? does the prospect of dealing with massive volume of data excite you? amazon fulfillment technologies (aft) powers the physical engine at the heart of amazon retail. aft builds and operates software, hardware, and processes that run the global network of fulfillment centers that move many millions of units of inventory, employ hundreds of thousands of employees, and ensure tha…",False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
data analyst,jaipur,Data Scientist (Luxembourg),Amazon,"Jaipur, Rajasthan","Are you a talented and inventive scientist with a strong passion about modern data technologies and interested to improve business processes, extracting value from the data? Would you like to be a part of an organization that is aiming to use self-learning technology to process data in order to support the management of the procurement function? The Global Procurement Technology, as a part of Global Procurement Operations, is seeking a skilled Data Scientist to help build its future data intell…",,,2022-06-01T21:29:10Z,"are you a talented and inventive scientist with a strong passion about modern data technologies and interested to improve business processes, extracting value from the data? would you like to be a part of an organization that is aiming to use self-learning technology to process data in order to support the management of the procurement function? the global procurement technology, as a part of global procurement operations, is seeking a skilled data scientist to help build its future data intell…",False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
data analyst,ahmedabad,Data Analyst,Arvind Limited,"Ahmedabad, Gujarat","Sr. Specialist - Power BI Reporting Full-time · 5–7 Years’ Experience · Manufacturing / Retail Skills: Power BI · Report Design · DAX (Moderate) · Data Visualisation · Stakeholder Communication Manufacturing / Retail Domain About the Role We are looking for Power BI Reporting Sr. Specialist to build the reports and dashboards that help our business make better & faster decisions. The input data will be supplied from the Fabric data lake & your job is to take that data and turn it into clear, we…",,,2026-06-13T10:51:48Z,"sr. specialist - power bi reporting full-time · 5–7 years’ experience · manufacturing / retail skills: power bi · report design · dax (moderate) · data visualisation · stakeholder communication manufacturing / retail domain about the role we are looking for power bi reporting sr. specialist to build the reports and dashboards that help our business make better & faster decisions. the input data will be supplied from the fabric data lake & your job is to take that data and turn it into clear, we…",False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False
data analyst,ahmedabad,Data Analyst,Mantras2Success,"Ahmedabad, Gujarat","Job Description: Role Overview: We are looking for a detail-oriented Data Analyst who can convert complex data into meaningful insights that help drive business decisions. The ideal candidate should have strong expertise in SQL, Python, and data visualisation tools and experience working with large datasets. Key Responsibilities: Collect, clean, and analyse large datasets to identify trends and patterns. Write complex SQL and MongoDB queries to extract and manipulate data. Build dashboards and …",,,2026-05-13T02:04:45Z,"job description: role overview: we are looking for a detail-oriented data analyst who can convert complex data into meaningful insights that help drive business decisions. the ideal candidate should have strong expertise in sql, python, and data visualisation tools and experience working with large datasets. key responsibilities: collect, clean, and analyse large datasets to identify trends and patterns. write complex sql and mongodb queries to extract and manipulate data. build dashboards and …",True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False
data analyst,ahmedabad,Data Analyst,Mantras2Success,"Ahmedabad, Gujarat","Job Description: We are seeking a highly motivated Data Analyst to join our team. The successful candidate will be responsible for collecting, analysing, and interpreting data to help drive strategic and operational decisions across the business. This role involves working closely with teams across Sales, Marketing, Finance, and Operations to deliver actionable insights that improve business performance and efficiency. Key Responsibilities • Extract, clean, and analyse data from our booking sys…",,,2026-05-13T02:13:36Z,"job description: we are seeking a highly motivated data analyst to join our team. the successful candidate will be responsible for collecting, analysing, and interpreting data to help drive strategic and operational decisions across the business. this role involves working closely with teams across sales, marketing, finance, and operations to deliver actionable insights that improve business performance and efficiency. key responsibilities • extract, clean, and analyse data from our booking sys…",False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
